Provider,Service Name,URL,City,Country,Status,Zone Name,Region,Parent Region,Latitude,Longitude
CacheFly,CDN Locations,https://www.cachefly.com/network-map/,Mexico City,México,Active,,Central & South America,,19.435,-99.135
CacheFly,CDN Locations,https://www.cachefly.com/network-map/,Porto Alegre,Brasil,Active,,Central & South America,,-30.031,-51.234
CacheFly,CDN Locations,https://www.cachefly.com/network-map/,Querétaro,México,Active,,Central & South America,,20.592,-100.39
CacheFly,CDN Locations,https://www.cachefly.com/network-map/,Quito,Ecuador,Active,,Central & South America,,-0.221,-78.512
CacheFly,CDN Locations,https://www.cachefly.com/network-map/,Rio de Janeiro,Brasil,Active,,Central & South America,,-22.908,-43.208
CacheFly,CDN Locations,https://www.cachefly.com/network-map/,Salvador,El Salvador,Active,,Central & South America,,13.796,-88.915
CacheFly,CDN Locations,https://www.cachefly.com/network-map/,San Jose,Costa Rica,Active,,Central & South America,,9.932,-84.077
CacheFly,CDN Locations,https://www.cachefly.com/network-map/,San Juan,United States,Active,,Central & South America,,18.469,-66.119
CacheFly,CDN Locations,https://www.cachefly.com/network-map/,Sao Paulo,Brasil,Active,,Central & South America,,-23.552,-46.631
CacheFly,CDN Locations,https://www.cachefly.com/network-map/,Santiago de Chile,Chile,Active,,Central & South America,,-33.437,-70.65
CacheFly,CDN Locations,https://www.cachefly.com/network-map/,Doha,قطر,Active,,Middle East & Africa,,25.288,51.524
CacheFly,CDN Locations,https://www.cachefly.com/network-map/,Dubai,الإمارات العربية المتحدة,Active,,Middle East & Africa,,25.074,55.187
CacheFly,CDN Locations,https://www.cachefly.com/network-map/,Johannesburg,South Africa,Active,,Middle East & Africa,,-26.208,28.048
CacheFly,CDN Locations,https://www.cachefly.com/network-map/,Riyadh,السعودية,Active,,Middle East & Africa,,24.638,46.714
CacheFly,CDN Locations,https://www.cachefly.com/network-map/,Tel Aviv,ישראל,Active,,Middle East & Africa,,32.089,34.777
