Provider,Service Name,URL,City,Country,Status,Zone Name,Region,Parent Region,Latitude,Longitude
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Manassas,United States,,,North America,,38.751,-77.475
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Memphis,United States,,,North America,,35.146,-90.052
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Miami,United States,,,North America,,25.774,-80.194
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Miami,United States,,,North America,,25.774,-80.194
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Miami,United States,,,North America,,25.774,-80.194
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Miami,United States,,,North America,,25.774,-80.194
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Minneapolis,United States,,,North America,,44.977,-93.265
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Minneapolis,United States,,,North America,,44.977,-93.265
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Needham Heights,United States,,,North America,,42.293,-71.235
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Needham Heights,United States,,,North America,,42.293,-71.235
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Nashville,United States,,,North America,,36.162,-86.774
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Newark,United States,,,North America,,40.736,-74.172
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,New York,United States,,,North America,,40.713,-74.006
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,New York,United States,,,North America,,40.713,-74.006
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Philadelphia,United States,,,North America,,39.953,-75.164
