Provider,Service Name,URL,City,Country,Status,IP Version,Hosting Provider,C Number,Airport Code,Airport Code Number,ISP Name,CDN Type,Zone Name,Region,Parent Region,Latitude,Longitude
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Seattle,United States,Active,IPv4,Netflix Streaming Services Inc.,c020,SEA,3,,IXP,,,,47.452,-122.306
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Chicago,United States,Active,IPv6,Netflix Streaming Services Inc.,c070,ORD,3,,IXP,,,,41.98,-87.903
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Campos Dos Goytacazes,Brazil,Active,IPv4,K2 Telecom e Multimidia LTDA ME,c002,CAW,2,K2telecom,ISP,,,,-21.697,-41.301
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Sao Paulo,Brazil,Active,IPv4,Telium Telecomunicacoes Ltda,c002,CGH,1,Telium,ISP,,,,-23.625,-46.656
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Campos Dos Goytacazes,Brazil,Active,IPv6,K2 Telecom e Multimidia LTDA ME,c002,CAW,2,K2telecom,ISP,,,,-21.696,-41.299
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Adelaide,Australia,Active,IPv6,Telstra Corporation Ltd,c004,ADL,1,Telstra,ISP,,,,-34.948,138.528
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Brussels,Belgium,Active,IPv6,,c008,BRU,1,Proximus,ISP,,,,50.904,4.487
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Glasgow,United Kingdom,Active,IPv6,,c010,GLA,1,Sky,ISP,,,,55.874,-4.431
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Guadalajara,Mexico,Active,IPv6,,c011,GDL,1,Totalplay,ISP,,,,20.521,-103.312
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,London,United Kingdom,Active,IPv6,,c034,LHR,5,,IXP,,,,51.472,-0.461
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,San Jose,United States,Active,IPv6,,c113,SJC,2,,IXP,,,,37.366,-121.926
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,San Jose,United States,Active,IPv6,,c123,SJC,2,,IXP,,,,37.361,-121.93
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Bemidji,United States,Active,IPv4,Paul Bunyan Communications,c001,BJI,1,Paulbunyan,ISP,,,,47.507,-94.936
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Recife,Brazil,Active,IPv4,Fortel Fortaleza Telecomunicacoes Ltda,c003,REC,1,Wirelink,ISP,,,,-8.124,-34.921
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Paris,France,Active,IPv4,Netflix Streaming Services Inc.,c156,CDG,1,,IXP,,,,49.01,2.547
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Dallas-Fort Worth,United States,Active,IPv4,Netflix Streaming Services Inc.,c401,DFW,1,,IXP,,,,32.896,-97.038
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Goiania,Brazil,Active,IPv4,TECHNET NETWORKS LTDA,c001,GYN,1,Technet go,ISP,,,,-16.629,-49.218
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Pelotas,Brazil,Active,IPv4,Osirnet Info Telecom Ltda.,c001,PET,2,Osirnet,ISP,,,,-31.72,-52.329
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Recife,Brazil,Active,IPv4,PEDRO ADRIANO SOUTO MAIOR VELOSO - ME,c001,REC,1,Evolutionet,ISP,,,,-8.125,-34.922
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Pierre,United States,Active,IPv4,SOUTH DAKOTA NETWORK,c002,PIR,1,Sdn,ISP,,,,44.387,-100.282
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Belo Horizonte,Brazil,Active,IPv4,TELEFONICA BRASIL S.A,c002,PLU,1,Telefonica br,ISP,,,,-19.855,-43.954
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Ribeirao Preto,Brazil,Active,IPv4,CLARO S.A.,c002,RAO,4,Claro br net,ISP,,,,-21.139,-47.779
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Santarem,Brazil,Active,IPv4,AMAZONET TELECOMUNICACOES LTDA,c002,STM,1,Amazonnet,ISP,,,,-2.425,-54.786
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Campinas,Brazil,Active,IPv4,CLARO S.A.,c004,VCP,1,Claro br net,ISP,,,,-23.004,-47.131
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Bogota,Colombia,Active,IPv4,Telmex Colombia S.A.,c013,BOG,6,Claro co,ISP,,,,4.7,-74.148
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Quito,Ecuador,Active,IPv6,CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP,c001,UIO,6,Cnt,ISP,,,,-0.129,-78.357
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Goiania,Brazil,Active,IPv6,G8 NETWORKS LTDA,c003,GYN,1,G8networks,ISP,,,,-16.63,-49.219
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,London,United Kingdom,Active,IPv6,BTnet UK Regional network,c004,LHR,4,Bt,ISP,,,,51.472,-0.46
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,London,Canada,Active,IPv6,Start Communications,c005,YXU,1,Start,ISP,,,,43.038,-81.151
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Denver,United States,Active,IPv6,CenturyLink Communications,c011,DEN,1,Centurylink,ISP,,,,39.858,-104.677
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Las Vegas,United States,Active,IPv6,Netflix Streaming Services Inc.,c014,LAS,1,,IXP,,,,36.08,-115.152
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Atlanta,United States,Active,IPv6,Netflix Streaming Services Inc.,c047,ATL,4,,IXP,,,,33.634,-84.431
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,London,United Kingdom,Active,IPv6,Netflix Streaming Services Inc.,c084,LHR,4,,IXP,,,,51.471,-0.461
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Pune,India,Active,IPv4,Tikona Infinet Ltd.,c001,PNQ,1,Tikona,ISP,,,,18.585,73.923
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Melbourne,Australia,Active,IPv4,Western Australian Internet Association,c002,MEL,1,Waia,ISP,,,,-37.673,144.843
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Melbourne,Australia,Active,IPv4,Microplex PTY LTD,c007,MEL,1,Optus,ISP,,,,-37.672,144.844
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Los Angeles,United States,Active,IPv4,Netflix Streaming Services Inc.,c041,LAX,9,,IXP,,,,33.94,-118.411
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Atlanta,United States,Active,IPv4,Netflix Streaming Services Inc.,c047,ATL,4,,IXP,,,,33.636,-84.429
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Dallas-Fort Worth,United States,Active,IPv4,Netflix Streaming Services Inc.,c387,DFW,1,,IXP,,,,32.898,-97.037
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Buenos Aires,Argentina,Active,IPv4,,c001,AEP,1,Telxius,ISP,,,,-34.558,-58.415
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Islamabad,Pakistan,Active,IPv4,Pakistan Telecommunication Company Limited,c002,ISB,1,Ptcl,ISP,,,,33.548,72.825
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Leipzig,Germany,Active,IPv4,D-09114 Chemnitz,c004,LEJ,1,Enviatel,ISP,,,,51.432,12.241
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Hamburg,Germany,Active,IPv4,Netflix Streaming Services Inc.,c032,HAM,1,,IXP,,,,53.627,9.985
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Warsaw,Poland,Active,IPv4,Netflix Streaming Services Inc.,c035,WAW,1,,IXP,,,,52.169,20.97
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Frankfurt-am-Main,Germany,Active,IPv4,Netflix Streaming Services Inc.,c078,FRA,2,,IXP,,,,50.028,8.545
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,London,United Kingdom,Active,IPv6,TalkTalk Communications Limited,c001,LHR,3,Talktalk,ISP,,,,51.47,-0.463
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Hamburg,Germany,Active,IPv6,Buchholz Digital GmbH,c001,XFW,1,Buchholz,ISP,,,,53.531,9.831
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Belo Horizonte,Brazil,Active,IPv6,CLARO S.A.,c002,CNF,2,Claro br net,ISP,,,,-19.626,-43.974
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Ezeiza,Argentina,Active,IPv6,Telecentro S.A.,c005,EZE,7,Telecentro,ISP,,,,-34.82,-58.534
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Rionegro,Colombia,Active,IPv6,EPM Telecomunicaciones S.A. E.S.P.,c011,MDE,2,Une,ISP,,,,6.167,-75.421
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,London,United Kingdom,Active,IPv4,,c003,LHR,8,Sky,ISP,,,,51.467,-0.466
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Paris,France,Active,IPv4,Netflix Streaming Services Inc.,c100,CDG,1,,IXP,,,,49.014,2.551
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,London,United Kingdom,Active,IPv4,Netflix Streaming Services Inc.,c106,LHR,4,,IXP,,,,51.471,-0.461
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Denver,United States,Active,IPv6,Netflix Streaming Services Inc.,c011,DEN,1,,IXP,,,,39.86,-104.675
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Washburn,United States,Active,IPv6,Netflix Streaming Services Inc.,c087,WAS,1,,IXP,,,,47.351,-101.029
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Buenos Aires,Argentina,Active,IPv4,IFX Corporation,c001,AEP,1,Ifxnw ve,ISP,,,,-34.563,-58.42
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Alicante,Spain,Active,IPv4,Telfy Telecom S.L.,c001,ALC,1,Telfy,ISP,,,,38.281,-0.56
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Bom Jesus Da Lapa,Brazil,Active,IPv4,MICKS TELECOM EIRELI,c001,LAZ,1,Micks,ISP,,,,-13.259,-43.405
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Monterrey,Mexico,Active,IPv4,ALTAN REDES,c001,MTY,1,Altan redes,ISP,,,,25.783,-100.103
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Albrook,Panama,Active,IPv4,InteRED Panama,c001,PAC,1,Intered pa,ISP,,,,8.977,-79.552
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Islamabad,Pakistan,Active,IPv4,Pakistan Telecommunication Company Limited,c003,ISB,1,Ptcl,ISP,,,,33.548,72.824
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Ponce,Puerto Rico,Active,IPv4,Liberty Cablevision of Puerto Rico,c004,PSE,1,Liberty,ISP,,,,18.005,-66.566
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Porto Alegre,Brazil,Active,IPv4,Brasil Telecom S/A - Filial Distrito Federal,c005,POA,2,Oi,ISP,,,,-29.992,-51.169
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Pittsburgh,United States,Active,IPv4,Netflix Streaming Services Inc.,c042,PIT,2,,IXP,,,,40.489,-80.235
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Kelowna,Canada,Active,IPv6,TELUS Communications Inc.,c002,YLW,1,Telus,ISP,,,,49.957,-119.377
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Ribeirao Preto,Brazil,Active,IPv6,TELEFONICA BRASIL S.A,c005,RAO,1,Telefonica br,ISP,,,,-21.135,-47.775
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Bogota,Colombia,Active,IPv6,Telmex Colombia S.A.,c007,BOG,6,Claro co,ISP,,,,4.701,-74.147
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Atlanta,United States,Active,IPv6,Netflix Streaming Services Inc.,c062,ATL,4,,IXP,,,,33.639,-84.426
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Paris,France,Active,IPv6,Netflix Streaming Services Inc.,c159,CDG,1,,IXP,,,,49.016,2.553
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Joinville,Brazil,Active,IPv4,CAIOBA FIBRA COMUNICACOES LTDA,c002,JOI,1,Caiobatelecom,ISP,,,,-26.227,-48.8
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Madrid,Spain,Active,IPv4,Netflix Streaming Services Inc.,c094,MAD,1,,IXP,,,,40.49,-3.57
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Lapu-Lapu City,Philippines,Active,IPv6,Globe Telecoms,c002,CEB,1,Globetelecom,ISP,,,,10.31,123.982
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Auckland,New Zealand,Active,IPv6,TrustPower Ltd,c003,AKL,2,Trustpower,ISP,,,,-37.011,174.789
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Pori,Finland,Active,IPv6,,c004,POR,1,Dna,ISP,,,,61.465,21.803
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Puebla,Mexico,Active,IPv6,Uninet S.A. de C.V.,c012,PBC,1,Telmex,ISP,,,,19.16,-98.37
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Toronto,Canada,Active,IPv6,BACOM,c019,YYZ,4,Bellcanada,ISP,,,,43.675,-79.633
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Islamabad,Pakistan,Active,IPv4,Nayatel (Pvt) Ltd,c001,ISB,1,Nayatel,ISP,,,,33.551,72.828
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Milan,Italy,Active,IPv4,Linkem spa,c001,LIN,1,Linkem,ISP,,,,45.443,9.274
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Miami,United States,Active,IPv4,Netflix Streaming Services Inc.,c003,MIA,5,,IXP,,,,25.791,-80.292
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Port of Spain,Trinidad and Tobago,Active,IPv6,Digicel Trinidad and Tobago Ltd.,c001,POS,1,Digicel trinidad,ISP,,,,10.597,-61.335
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Atlanta,United States,Active,IPv6,Netflix Streaming Services Inc.,c044,ATL,4,,IXP,,,,33.639,-84.426
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Amsterdam,Netherlands,Active,IPv4,H2B Assets B.V.,c001,AMS,2,H2b,ISP,,,,52.305,4.76
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Napoli,Italy,Active,IPv4,Vodafone Italia S.p.A.,c001,NAP,2,Vodafoneit,ISP,,,,40.887,14.292
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Recife,Brazil,Active,IPv4,LOCALLINK TELECOMUNICACOES LTDA - ME,c001,REC,2,Locallink,ISP,,,,-8.125,-34.922
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,San Jose,Costa Rica,Active,IPv4,Instituto Costarricense de Electricidad y Telecom.,c001,SJO,6,Kolbi,ISP,,,,9.995,-84.207
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Montreal,Canada,Active,IPv4,TekSavvy Solutions,c001,YHU,1,Teksavvy,ISP,,,,45.518,-73.417
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Madrid,Spain,Active,IPv4,DIGI SPAIN TELECOM S.L.U.,c002,MAD,1,Diginet,ISP,,,,40.494,-3.567
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Maringa,Brazil,Active,IPv4,FORNET COMUNICACOES LTDA,c002,MGF,1,Fornet,ISP,,,,-23.476,-52.008
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Maringa,Brazil,Active,IPv4,TELEFONICA BRASIL S.A,c002,MGF,1,Telefonica br,ISP,,,,-23.483,-52.015
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Montpellier/Mediterranee,France,Active,IPv4,SFR SA,c002,MPL,1,Sfr,ISP,,,,43.572,3.959
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Noumea,New Caledonia,Active,IPv4,Office des Postes et Telecommunications New-Caledonia,c003,GEA,1,Opt nc,ISP,,,,-22.257,166.474
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Rio De Janeiro,Brazil,Active,IPv4,CLARO S.A.,c004,GIG,8,Claro br net,ISP,,,,-22.806,-43.246
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Rio De Janeiro,Brazil,Active,IPv4,CLARO S.A.,c005,GIG,7,Claro br net,ISP,,,,-22.81,-43.251
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Perth,Australia,Active,IPv4,Telstra Corporation Ltd,c005,PER,1,Telstra,ISP,,,,-31.941,115.966
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Hamburg,Germany,Active,IPv6,Netflix Streaming Services Inc.,c001,HAM,1,,IXP,,,,53.627,9.985
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Teresina,Brazil,Active,IPv6,Telemar Norte Leste S.A.,c001,THE,1,Oi,ISP,,,,-5.063,-42.826
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Maringa,Brazil,Active,IPv6,ISPX Solucoes em Telecomunicacoes SPE Ltda,c002,MGF,1,,ISP,,,,-23.484,-52.016
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Augsburg,Germany,Active,IPv6,Oskar-von-Miller-Str. 1b,c003,AGB,1,Lewtelnet,ISP,,,,48.427,10.933
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Des Moines,United States,Active,IPv6,CenturyLink Communications,c004,DSM,1,Centurylink,ISP,,,,41.535,-93.662
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Sao Paulo,Brazil,Active,IPv6,CLARO S.A.,c006,CGH,4,Claro br net,ISP,,,,-23.629,-46.659
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,Kamloops,Canada,Active,IPv6,TELUS Communications Inc.,c008,YKA,1,Telus,ISP,,,,50.705,-120.441
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,San Jose,United States,Active,IPv6,Netflix Streaming Services Inc.,c639,SJC,2,,IXP,,,,37.358,-121.933
Netflix,Open Connect Appliance,https://openconnect.netflix.com/en_gb/appliances/,London,United Kingdom,Active,IPv4,,c001,LCY,1,Vodafoneuk,ISP,,,,51.505,0.055
